Nombre_Inicio_Viaje,LAT_Inicio_Viaje,LON_Inicio_Viaje,Hour,Average_Trips
MUSEO DEL AGUA,-34.600921,-58.395402,11,52
MUSEO DEL AGUA,-34.600921,-58.395402,12,57
MUSEO DEL AGUA,-34.600921,-58.395402,13,40
MUSEO DEL AGUA,-34.600921,-58.395402,14,49
MUSEO DEL AGUA,-34.600921,-58.395402,15,61
MUSEO DEL AGUA,-34.600921,-58.395402,16,76
MUSEO DEL AGUA,-34.600921,-58.395402,17,70
MUSEO DEL AGUA,-34.600921,-58.395402,18,86
MUSEO DEL AGUA,-34.600921,-58.395402,19,63
MUSEO DEL AGUA,-34.600921,-58.395402,20,34
MUSEO DEL AGUA,-34.600921,-58.395402,21,42
MUSEO DEL AGUA,-34.600921,-58.395402,22,23
MUSEO DEL AGUA,-34.600921,-58.395402,23,15
NAVARRO,-34.59232,-58.49202,0,10
NAVARRO,-34.59232,-58.49202,1,9
NAVARRO,-34.59232,-58.49202,2,3
NAVARRO,-34.59232,-58.49202,3,11
NAVARRO,-34.59232,-58.49202,4,7
NAVARRO,-34.59232,-58.49202,5,1
NAVARRO,-34.59232,-58.49202,6,14
NAVARRO,-34.59232,-58.49202,7,48
NAVARRO,-34.59232,-58.49202,8,56
NAVARRO,-34.59232,-58.49202,9,28
NAVARRO,-34.59232,-58.49202,10,11
NAVARRO,-34.59232,-58.49202,11,20
NAVARRO,-34.59232,-58.49202,12,43
NAVARRO,-34.59232,-58.49202,13,23
NAVARRO,-34.59232,-58.49202,14,36
NAVARRO,-34.59232,-58.49202,15,35
NAVARRO,-34.59232,-58.49202,16,44
NAVARRO,-34.59232,-58.49202,17,85
NAVARRO,-34.59232,-58.49202,18,64
NAVARRO,-34.59232,-58.49202,19,72
NAVARRO,-34.59232,-58.49202,20,68
NAVARRO,-34.59232,-58.49202,21,43
NAVARRO,-34.59232,-58.49202,22,26
NAVARRO,-34.59232,-58.49202,23,19
NAZCA,-34.60958,-58.48326,0,30
NAZCA,-34.60958,-58.48326,1,13
NAZCA,-34.60958,-58.48326,2,5
NAZCA,-34.60958,-58.48326,3,5
NAZCA,-34.60958,-58.48326,4,18
NAZCA,-34.60958,-58.48326,5,4
NAZCA,-34.60958,-58.48326,6,13
NAZCA,-34.60958,-58.48326,7,46
NAZCA,-34.60958,-58.48326,8,30
NAZCA,-34.60958,-58.48326,9,33
NAZCA,-34.60958,-58.48326,10,39
NAZCA,-34.60958,-58.48326,11,40
NAZCA,-34.60958,-58.48326,12,45
NAZCA,-34.60958,-58.48326,13,39
NAZCA,-34.60958,-58.48326,14,28
NAZCA,-34.60958,-58.48326,15,42
NAZCA,-34.60958,-58.48326,16,70
NAZCA,-34.60958,-58.48326,17,92
NAZCA,-34.60958,-58.48326,18,82
NAZCA,-34.60958,-58.48326,19,90
NAZCA,-34.60958,-58.48326,20,68
NAZCA,-34.60958,-58.48326,21,34
NAZCA,-34.60958,-58.48326,22,33
NAZCA,-34.60958,-58.48326,23,25
NEUQUEN,-34.61568,-58.45301,0,36
NEUQUEN,-34.61568,-58.45301,1,31
NEUQUEN,-34.61568,-58.45301,2,15
NEUQUEN,-34.61568,-58.45301,3,5
NEUQUEN,-34.61568,-58.45301,4,1
NEUQUEN,-34.61568,-58.45301,5,13
NEUQUEN,-34.61568,-58.45301,6,6
NEUQUEN,-34.61568,-58.45301,7,30
NEUQUEN,-34.61568,-58.45301,8,69
NEUQUEN,-34.61568,-58.45301,9,30
NEUQUEN,-34.61568,-58.45301,10,20
NEUQUEN,-34.61568,-58.45301,11,22
NEUQUEN,-34.61568,-58.45301,12,21
NEUQUEN,-34.61568,-58.45301,13,49
NEUQUEN,-34.61568,-58.45301,14,51
NEUQUEN,-34.61568,-58.45301,15,38
NEUQUEN,-34.61568,-58.45301,16,60
NEUQUEN,-34.61568,-58.45301,17,89
NEUQUEN,-34.61568,-58.45301,18,83
NEUQUEN,-34.61568,-58.45301,19,60
NEUQUEN,-34.61568,-58.45301,20,56
NEUQUEN,-34.61568,-58.45301,21,60
NEUQUEN,-34.61568,-58.45301,22,26
NEUQUEN,-34.61568,-58.45301,23,19
NICASIO OROÃO,-34.5964,-58.4594,0,22
NICASIO OROÃO,-34.5964,-58.4594,1,7
NICASIO OROÃO,-34.5964,-58.4594,2,12
NICASIO OROÃO,-34.5964,-58.4594,3,7
NICASIO OROÃO,-34.5964,-58.4594,4,33
NICASIO OROÃO,-34.5964,-58.4594,5,14
NICASIO OROÃO,-34.5964,-58.4594,6,30
NICASIO OROÃO,-34.5964,-58.4594,7,99
NICASIO OROÃO,-34.5964,-58.4594,8,96
NICASIO OROÃO,-34.5964,-58.4594,9,29
NICASIO OROÃO,-34.5964,-58.4594,10,42
NICASIO OROÃO,-34.5964,-58.4594,11,35
NICASIO OROÃO,-34.5964,-58.4594,12,46
NICASIO OROÃO,-34.5964,-58.4594,13,63
NICASIO OROÃO,-34.5964,-58.4594,14,61
NICASIO OROÃO,-34.5964,-58.4594,15,98
NICASIO OROÃO,-34.5964,-58.4594,16,87
NICASIO OROÃO,-34.5964,-58.4594,17,184
NICASIO OROÃO,-34.5964,-58.4594,18,111
NICASIO OROÃO,-34.5964,-58.4594,19,74
NICASIO OROÃO,-34.5964,-58.4594,20,81
NICASIO OROÃO,-34.5964,-58.4594,21,85
NICASIO OROÃO,-34.5964,-58.4594,22,33
NICASIO OROÃO,-34.5964,-58.4594,23,33
NOGOYA,-34.602819,-58.492299,0,3
NOGOYA,-34.602819,-58.492299,1,2
NOGOYA,-34.602819,-58.492299,2,6
NOGOYA,-34.602819,-58.492299,3,5
NOGOYA,-34.602819,-58.492299,4,3
NOGOYA,-34.602819,-58.492299,5,6
NOGOYA,-34.602819,-58.492299,6,6
NOGOYA,-34.602819,-58.492299,7,17
NOGOYA,-34.602819,-58.492299,8,49
NOGOYA,-34.602819,-58.492299,9,37
NOGOYA,-34.602819,-58.492299,10,30
NOGOYA,-34.602819,-58.492299,11,28
NOGOYA,-34.602819,-58.492299,12,27
NOGOYA,-34.602819,-58.492299,13,34
NOGOYA,-34.602819,-58.492299,14,46
NOGOYA,-34.602819,-58.492299,15,41
NOGOYA,-34.602819,-58.492299,16,65
NOGOYA,-34.602819,-58.492299,17,68
NOGOYA,-34.602819,-58.492299,18,98
NOGOYA,-34.602819,-58.492299,19,71
NOGOYA,-34.602819,-58.492299,20,62
NOGOYA,-34.602819,-58.492299,21,64
NOGOYA,-34.602819,-58.492299,22,23
NOGOYA,-34.602819,-58.492299,23,30
NÃÃEZ,-34.5415,-58.4634,0,13
NÃÃEZ,-34.5415,-58.4634,1,11
NÃÃEZ,-34.5415,-58.4634,2,7
NÃÃEZ,-34.5415,-58.4634,3,7
NÃÃEZ,-34.5415,-58.4634,4,2
NÃÃEZ,-34.5415,-58.4634,5,4
NÃÃEZ,-34.5415,-58.4634,6,18
NÃÃEZ,-34.5415,-58.4634,7,44
NÃÃEZ,-34.5415,-58.4634,8,82
NÃÃEZ,-34.5415,-58.4634,9,69
NÃÃEZ,-34.5415,-58.4634,10,87
NÃÃEZ,-34.5415,-58.4634,11,95
NÃÃEZ,-34.5415,-58.4634,12,89
NÃÃEZ,-34.5415,-58.4634,13,125
NÃÃEZ,-34.5415,-58.4634,14,72
NÃÃEZ,-34.5415,-58.4634,15,121
NÃÃEZ,-34.5415,-58.4634,16,134
NÃÃEZ,-34.5415,-58.4634,17,175
NÃÃEZ,-34.5415,-58.4634,18,151
NÃÃEZ,-34.5415,-58.4634,19,139
NÃÃEZ,-34.5415,-58.4634,20,116
NÃÃEZ,-34.5415,-58.4634,21,83
NÃÃEZ,-34.5415,-58.4634,22,64
NÃÃEZ,-34.5415,-58.4634,23,20
OBELISCO,-34.60583,-58.38073,0,20
OBELISCO,-34.60583,-58.38073,1,31
OBELISCO,-34.60583,-58.38073,2,17
OBELISCO,-34.60583,-58.38073,3,12
OBELISCO,-34.60583,-58.38073,4,19
OBELISCO,-34.60583,-58.38073,5,16
OBELISCO,-34.60583,-58.38073,6,11
OBELISCO,-34.60583,-58.38073,7,55
OBELISCO,-34.60583,-58.38073,8,37
OBELISCO,-34.60583,-58.38073,9,59
OBELISCO,-34.60583,-58.38073,10,36
OBELISCO,-34.60583,-58.38073,11,55
OBELISCO,-34.60583,-58.38073,12,97
OBELISCO,-34.60583,-58.38073,13,94
OBELISCO,-34.60583,-58.38073,14,106
OBELISCO,-34.60583,-58.38073,15,128
OBELISCO,-34.60583,-58.38073,16,118
OBELISCO,-34.60583,-58.38073,17,115
OBELISCO,-34.60583,-58.38073,18,78
OBELISCO,-34.60583,-58.38073,19,42
OBELISCO,-34.60583,-58.38073,20,55
OBELISCO,-34.60583,-58.38073,21,39
OBELISCO,-34.60583,-58.38073,22,20
OBELISCO,-34.60583,-58.38073,23,19
ONCE,-34.61005,-58.40659,0,55
ONCE,-34.61005,-58.40659,1,29
ONCE,-34.61005,-58.40659,2,31
ONCE,-34.61005,-58.40659,3,10
ONCE,-34.61005,-58.40659,4,17
ONCE,-34.61005,-58.40659,5,52
ONCE,-34.61005,-58.40659,6,109
ONCE,-34.61005,-58.40659,7,104
ONCE,-34.61005,-58.40659,8,81
ONCE,-34.61005,-58.40659,9,47
ONCE,-34.61005,-58.40659,10,66
ONCE,-34.61005,-58.40659,11,65
ONCE,-34.61005,-58.40659,12,77
ONCE,-34.61005,-58.40659,13,143
ONCE,-34.61005,-58.40659,14,114
ONCE,-34.61005,-58.40659,15,141
ONCE,-34.61005,-58.40659,16,158
ONCE,-34.61005,-58.40659,17,207
ONCE,-34.61005,-58.40659,18,224
ONCE,-34.61005,-58.40659,19,135
ONCE,-34.61005,-58.40659,20,95
ONCE,-34.61005,-58.40659,21,102
ONCE,-34.61005,-58.40659,22,80
ONCE,-34.61005,-58.40659,23,65
ONCE II,-34.60884,-58.40605,0,71
ONCE II,-34.60884,-58.40605,1,35
ONCE II,-34.60884,-58.40605,2,28
ONCE II,-34.60884,-58.40605,3,22
ONCE II,-34.60884,-58.40605,4,29
ONCE II,-34.60884,-58.40605,5,150
ONCE II,-34.60884,-58.40605,6,135
ONCE II,-34.60884,-58.40605,7,152
ONCE II,-34.60884,-58.40605,8,163
ONCE II,-34.60884,-58.40605,9,90
ONCE II,-34.60884,-58.40605,10,61
ONCE II,-34.60884,-58.40605,11,106
ONCE II,-34.60884,-58.40605,12,105
ONCE II,-34.60884,-58.40605,13,123
ONCE II,-34.60884,-58.40605,14,126
ONCE II,-34.60884,-58.40605,15,241
ONCE II,-34.60884,-58.40605,16,220
ONCE II,-34.60884,-58.40605,17,325
ONCE II,-34.60884,-58.40605,18,396
ONCE II,-34.60884,-58.40605,19,225
ONCE II,-34.60884,-58.40605,20,210
ONCE II,-34.60884,-58.40605,21,146
ONCE II,-34.60884,-58.40605,22,105
ONCE II,-34.60884,-58.40605,23,93
PACIFICO,-34.57816,-58.42656,0,204
PACIFICO,-34.57816,-58.42656,1,182
PACIFICO,-34.57816,-58.42656,2,99
PACIFICO,-34.57816,-58.42656,3,80
PACIFICO,-34.57816,-58.42656,4,48
PACIFICO,-34.57816,-58.42656,5,135
PACIFICO,-34.57816,-58.42656,6,242
PACIFICO,-34.57816,-58.42656,7,256
PACIFICO,-34.57816,-58.42656,8,242
PACIFICO,-34.57816,-58.42656,9,264
PACIFICO,-34.57816,-58.42656,10,231
PACIFICO,-34.57816,-58.42656,11,256
PACIFICO,-34.57816,-58.42656,12,288
PACIFICO,-34.57816,-58.42656,13,280
PACIFICO,-34.57816,-58.42656,14,382
PACIFICO,-34.57816,-58.42656,15,421
PACIFICO,-34.57816,-58.42656,16,460
PACIFICO,-34.57816,-58.42656,17,611
PACIFICO,-34.57816,-58.42656,18,783
PACIFICO,-34.57816,-58.42656,19,602
PACIFICO,-34.57816,-58.42656,20,544
PACIFICO,-34.57816,-58.42656,21,416
PACIFICO,-34.57816,-58.42656,22,269
PACIFICO,-34.57816,-58.42656,23,185
PACIFICO II,-34.5744,-58.4247,0,39
PACIFICO II,-34.5744,-58.4247,1,48
PACIFICO II,-34.5744,-58.4247,2,29
PACIFICO II,-34.5744,-58.4247,3,32
PACIFICO II,-34.5744,-58.4247,4,24
PACIFICO II,-34.5744,-58.4247,5,22
PACIFICO II,-34.5744,-58.4247,6,64
PACIFICO II,-34.5744,-58.4247,7,85
PACIFICO II,-34.5744,-58.4247,8,71
PACIFICO II,-34.5744,-58.4247,9,62
PACIFICO II,-34.5744,-58.4247,10,104
PACIFICO II,-34.5744,-58.4247,11,95
PACIFICO II,-34.5744,-58.4247,12,107
PACIFICO II,-34.5744,-58.4247,13,100
PACIFICO II,-34.5744,-58.4247,14,131
PACIFICO II,-34.5744,-58.4247,15,126
PACIFICO II,-34.5744,-58.4247,16,160
PACIFICO II,-34.5744,-58.4247,17,199
PACIFICO II,-34.5744,-58.4247,18,220
PACIFICO II,-34.5744,-58.4247,19,249
PACIFICO II,-34.5744,-58.4247,20,193
PACIFICO II,-34.5744,-58.4247,21,143
PACIFICO II,-34.5744,-58.4247,22,62
PACIFICO II,-34.5744,-58.4247,23,39
PARANA,-34.60308,-58.38926,0,85
PARANA,-34.60308,-58.38926,1,69
PARANA,-34.60308,-58.38926,2,43
PARANA,-34.60308,-58.38926,3,22
PARANA,-34.60308,-58.38926,4,22
PARANA,-34.60308,-58.38926,5,34
PARANA,-34.60308,-58.38926,6,27
PARANA,-34.60308,-58.38926,7,73
PARANA,-34.60308,-58.38926,8,143
PARANA,-34.60308,-58.38926,9,164
PARANA,-34.60308,-58.38926,10,124
PARANA,-34.60308,-58.38926,11,190
PARANA,-34.60308,-58.38926,12,206
PARANA,-34.60308,-58.38926,13,228
PARANA,-34.60308,-58.38926,14,241
PARANA,-34.60308,-58.38926,15,223
PARANA,-34.60308,-58.38926,16,258
PARANA,-34.60308,-58.38926,17,206
PARANA,-34.60308,-58.38926,18,188
PARANA,-34.60308,-58.38926,19,171
PARANA,-34.60308,-58.38926,20,182
PARANA,-34.60308,-58.38926,21,155
PARANA,-34.60308,-58.38926,22,96
PARANA,-34.60308,-58.38926,23,91
PARQUE AVELLANEDA,-34.6423,-58.4783,0,17
PARQUE AVELLANEDA,-34.6423,-58.4783,1,6
PARQUE AVELLANEDA,-34.6423,-58.4783,2,6
PARQUE AVELLANEDA,-34.6423,-58.4783,3,3
PARQUE AVELLANEDA,-34.6423,-58.4783,4,2
PARQUE AVELLANEDA,-34.6423,-58.4783,5,1
PARQUE AVELLANEDA,-34.6423,-58.4783,6,2
PARQUE AVELLANEDA,-34.6423,-58.4783,7,34
PARQUE AVELLANEDA,-34.6423,-58.4783,8,24
PARQUE AVELLANEDA,-34.6423,-58.4783,9,31
PARQUE AVELLANEDA,-34.6423,-58.4783,10,33
PARQUE AVELLANEDA,-34.6423,-58.4783,11,49
PARQUE AVELLANEDA,-34.6423,-58.4783,12,88
PARQUE AVELLANEDA,-34.6423,-58.4783,13,55
PARQUE AVELLANEDA,-34.6423,-58.4783,14,58
PARQUE AVELLANEDA,-34.6423,-58.4783,15,58
PARQUE AVELLANEDA,-34.6423,-58.4783,16,84
PARQUE AVELLANEDA,-34.6423,-58.4783,17,131
PARQUE AVELLANEDA,-34.6423,-58.4783,18,164
PARQUE AVELLANEDA,-34.6423,-58.4783,19,173
PARQUE AVELLANEDA,-34.6423,-58.4783,20,161
PARQUE AVELLANEDA,-34.6423,-58.4783,21,93
PARQUE AVELLANEDA,-34.6423,-58.4783,22,43
PARQUE AVELLANEDA,-34.6423,-58.4783,23,39
PARQUE AVELLANEDA II,-34.6450,-58.4844,0,11
PARQUE AVELLANEDA II,-34.6450,-58.4844,1,3
PARQUE AVELLANEDA II,-34.6450,-58.4844,2,3
PARQUE AVELLANEDA II,-34.6450,-58.4844,3,1
PARQUE AVELLANEDA II,-34.6450,-58.4844,4,1
PARQUE AVELLANEDA II,-34.6450,-58.4844,5,2
PARQUE AVELLANEDA II,-34.6450,-58.4844,6,6
PARQUE AVELLANEDA II,-34.6450,-58.4844,7,9
PARQUE AVELLANEDA II,-34.6450,-58.4844,8,6
PARQUE AVELLANEDA II,-34.6450,-58.4844,9,8
PARQUE AVELLANEDA II,-34.6450,-58.4844,10,5
PARQUE AVELLANEDA II,-34.6450,-58.4844,11,5
PARQUE AVELLANEDA II,-34.6450,-58.4844,12,5
PARQUE AVELLANEDA II,-34.6450,-58.4844,13,7
PARQUE AVELLANEDA II,-34.6450,-58.4844,14,14
PARQUE AVELLANEDA II,-34.6450,-58.4844,15,24
PARQUE AVELLANEDA II,-34.6450,-58.4844,16,16
PARQUE AVELLANEDA II,-34.6450,-58.4844,17,36
PARQUE AVELLANEDA II,-34.6450,-58.4844,18,33
PARQUE AVELLANEDA II,-34.6450,-58.4844,19,24
PARQUE AVELLANEDA II,-34.6450,-58.4844,20,19
PARQUE AVELLANEDA II,-34.6450,-58.4844,21,14
PARQUE AVELLANEDA II,-34.6450,-58.4844,22,10
PARQUE AVELLANEDA II,-34.6450,-58.4844,23,10
PARQUE CENTENARIO,-34.60804,-58.43325,0,137
PARQUE CENTENARIO,-34.60804,-58.43325,1,151
PARQUE CENTENARIO,-34.60804,-58.43325,2,83
PARQUE CENTENARIO,-34.60804,-58.43325,3,87
PARQUE CENTENARIO,-34.60804,-58.43325,4,37
PARQUE CENTENARIO,-34.60804,-58.43325,5,29
PARQUE CENTENARIO,-34.60804,-58.43325,6,100
PARQUE CENTENARIO,-34.60804,-58.43325,7,107
PARQUE CENTENARIO,-34.60804,-58.43325,8,165
PARQUE CENTENARIO,-34.60804,-58.43325,9,246
PARQUE CENTENARIO,-34.60804,-58.43325,10,165
PARQUE CENTENARIO,-34.60804,-58.43325,11,234
PARQUE CENTENARIO,-34.60804,-58.43325,12,258
PARQUE CENTENARIO,-34.60804,-58.43325,13,366
PARQUE CENTENARIO,-34.60804,-58.43325,14,261
PARQUE CENTENARIO,-34.60804,-58.43325,15,305
PARQUE CENTENARIO,-34.60804,-58.43325,16,408
PARQUE CENTENARIO,-34.60804,-58.43325,17,425
PARQUE CENTENARIO,-34.60804,-58.43325,18,580
PARQUE CENTENARIO,-34.60804,-58.43325,19,610
PARQUE CENTENARIO,-34.60804,-58.43325,20,727
PARQUE CENTENARIO,-34.60804,-58.43325,21,506
PARQUE CENTENARIO,-34.60804,-58.43325,22,283
PARQUE CENTENARIO,-34.60804,-58.43325,23,209
PARQUE CHACABUCO II,-34.636275,-58.444041,0,44
PARQUE CHACABUCO II,-34.636275,-58.444041,1,21
PARQUE CHACABUCO II,-34.636275,-58.444041,2,9
PARQUE CHACABUCO II,-34.636275,-58.444041,3,3
PARQUE CHACABUCO II,-34.636275,-58.444041,4,2
PARQUE CHACABUCO II,-34.636275,-58.444041,5,3
PARQUE CHACABUCO II,-34.636275,-58.444041,6,4
PARQUE CHACABUCO II,-34.636275,-58.444041,7,10
PARQUE CHACABUCO II,-34.636275,-58.444041,8,22
PARQUE CHACABUCO II,-34.636275,-58.444041,9,18
PARQUE CHACABUCO II,-34.636275,-58.444041,10,38
PARQUE CHACABUCO II,-34.636275,-58.444041,11,48
PARQUE CHACABUCO II,-34.636275,-58.444041,12,44
PARQUE CHACABUCO II,-34.636275,-58.444041,13,38
PARQUE CHACABUCO II,-34.636275,-58.444041,14,41
PARQUE CHACABUCO II,-34.636275,-58.444041,15,55
PARQUE CHACABUCO II,-34.636275,-58.444041,16,79
PARQUE CHACABUCO II,-34.636275,-58.444041,17,106
PARQUE CHACABUCO II,-34.636275,-58.444041,18,97
PARQUE CHACABUCO II,-34.636275,-58.444041,19,150
PARQUE CHACABUCO II,-34.636275,-58.444041,20,170
PARQUE CHACABUCO II,-34.636275,-58.444041,21,127
PARQUE CHACABUCO II,-34.636275,-58.444041,22,81
PARQUE CHACABUCO II,-34.636275,-58.444041,23,61
PARQUE CHACABUCO II,-34.6363,-58.4439,0,65
PARQUE CHACABUCO II,-34.6363,-58.4439,1,30
PARQUE CHACABUCO II,-34.6363,-58.4439,2,26
PARQUE CHACABUCO II,-34.6363,-58.4439,3,14
PARQUE CHACABUCO II,-34.6363,-58.4439,4,4
PARQUE CHACABUCO II,-34.6363,-58.4439,5,4
PARQUE CHACABUCO II,-34.6363,-58.4439,6,10
PARQUE CHACABUCO II,-34.6363,-58.4439,7,29
PARQUE CHACABUCO II,-34.6363,-58.4439,8,34
PARQUE CHACABUCO II,-34.6363,-58.4439,9,43
PARQUE CHACABUCO II,-34.6363,-58.4439,10,69
PARQUE CHACABUCO II,-34.6363,-58.4439,11,66
PARQUE CHACABUCO II,-34.6363,-58.4439,12,83
PARQUE CHACABUCO II,-34.6363,-58.4439,13,58
PARQUE CHACABUCO II,-34.6363,-58.4439,14,79
PARQUE CHACABUCO II,-34.6363,-58.4439,15,82
PARQUE CHACABUCO II,-34.6363,-58.4439,16,125
PARQUE CHACABUCO II,-34.6363,-58.4439,17,177
PARQUE CHACABUCO II,-34.6363,-58.4439,18,177
PARQUE CHACABUCO II,-34.6363,-58.4439,19,266
PARQUE CHACABUCO II,-34.6363,-58.4439,20,326
PARQUE CHACABUCO II,-34.6363,-58.4439,21,227
PARQUE CHACABUCO II,-34.6363,-58.4439,22,116
PARQUE CHACABUCO II,-34.6363,-58.4439,23,86
PARQUE CHAS,-34.5816,-58.4750,0,58
PARQUE CHAS,-34.5816,-58.4750,1,54
PARQUE CHAS,-34.5816,-58.4750,2,44
PARQUE CHAS,-34.5816,-58.4750,3,19
PARQUE CHAS,-34.5816,-58.4750,4,11
PARQUE CHAS,-34.5816,-58.4750,5,33
PARQUE CHAS,-34.5816,-58.4750,6,34
PARQUE CHAS,-34.5816,-58.4750,7,42
PARQUE CHAS,-34.5816,-58.4750,8,101
PARQUE CHAS,-34.5816,-58.4750,9,123
PARQUE CHAS,-34.5816,-58.4750,10,67
PARQUE CHAS,-34.5816,-58.4750,11,105
PARQUE CHAS,-34.5816,-58.4750,12,101
PARQUE CHAS,-34.5816,-58.4750,13,138
PARQUE CHAS,-34.5816,-58.4750,14,112
PARQUE CHAS,-34.5816,-58.4750,15,113
PARQUE CHAS,-34.5816,-58.4750,16,180
PARQUE CHAS,-34.5816,-58.4750,17,191
PARQUE CHAS,-34.5816,-58.4750,18,147
PARQUE CHAS,-34.5816,-58.4750,19,154
PARQUE CHAS,-34.5816,-58.4750,20,151
PARQUE CHAS,-34.5816,-58.4750,21,87
PARQUE CHAS,-34.5816,-58.4750,22,80
PARQUE CHAS,-34.5816,-58.4750,23,61
PARQUE DE LA CIENCIA,-34.5830,-58.4299,0,84
PARQUE DE LA CIENCIA,-34.5830,-58.4299,1,50
PARQUE DE LA CIENCIA,-34.5830,-58.4299,2,33
PARQUE DE LA CIENCIA,-34.5830,-58.4299,3,21
PARQUE DE LA CIENCIA,-34.5830,-58.4299,4,8
PARQUE DE LA CIENCIA,-34.5830,-58.4299,5,12
PARQUE DE LA CIENCIA,-34.5830,-58.4299,6,30
PARQUE DE LA CIENCIA,-34.5830,-58.4299,7,60
PARQUE DE LA CIENCIA,-34.5830,-58.4299,8,119
PARQUE DE LA CIENCIA,-34.5830,-58.4299,9,173
PARQUE DE LA CIENCIA,-34.5830,-58.4299,10,126
PARQUE DE LA CIENCIA,-34.5830,-58.4299,11,181
PARQUE DE LA CIENCIA,-34.5830,-58.4299,12,190
PARQUE DE LA CIENCIA,-34.5830,-58.4299,13,192
PARQUE DE LA CIENCIA,-34.5830,-58.4299,14,204
PARQUE DE LA CIENCIA,-34.5830,-58.4299,15,250
PARQUE DE LA CIENCIA,-34.5830,-58.4299,16,276
PARQUE DE LA CIENCIA,-34.5830,-58.4299,17,328
PARQUE DE LA CIENCIA,-34.5830,-58.4299,18,370
PARQUE DE LA CIENCIA,-34.5830,-58.4299,19,271
PARQUE DE LA CIENCIA,-34.5830,-58.4299,20,215
PARQUE DE LA CIENCIA,-34.5830,-58.4299,21,128
PARQUE DE LA CIENCIA,-34.5830,-58.4299,22,86
PARQUE DE LA CIENCIA,-34.5830,-58.4299,23,51
PARQUE DE LA ESTACION,-34.608,-58.4118,0,93
PARQUE DE LA ESTACION,-34.608,-58.4118,1,49
PARQUE DE LA ESTACION,-34.608,-58.4118,2,19
PARQUE DE LA ESTACION,-34.608,-58.4118,3,10
PARQUE DE LA ESTACION,-34.608,-58.4118,4,7
PARQUE DE LA ESTACION,-34.608,-58.4118,5,18
PARQUE DE LA ESTACION,-34.608,-58.4118,6,76
PARQUE DE LA ESTACION,-34.608,-58.4118,7,109
PARQUE DE LA ESTACION,-34.608,-58.4118,8,112
PARQUE DE LA ESTACION,-34.608,-58.4118,9,113
PARQUE DE LA ESTACION,-34.608,-58.4118,10,107
PARQUE DE LA ESTACION,-34.608,-58.4118,11,109
PARQUE DE LA ESTACION,-34.608,-58.4118,12,140
PARQUE DE LA ESTACION,-34.608,-58.4118,13,175
PARQUE DE LA ESTACION,-34.608,-58.4118,14,186
PARQUE DE LA ESTACION,-34.608,-58.4118,15,174
PARQUE DE LA ESTACION,-34.608,-58.4118,16,193
PARQUE DE LA ESTACION,-34.608,-58.4118,17,206
PARQUE DE LA ESTACION,-34.608,-58.4118,18,220
PARQUE DE LA ESTACION,-34.608,-58.4118,19,185
PARQUE DE LA ESTACION,-34.608,-58.4118,20,168
PARQUE DE LA ESTACION,-34.608,-58.4118,21,104
PARQUE DE LA ESTACION,-34.608,-58.4118,22,91
PARQUE DE LA ESTACION,-34.608,-58.4118,23,79
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,0,30
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,1,12
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,2,2
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,3,9
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,4,22
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,5,5
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,6,46
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,7,62
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,8,24
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,9,46
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,10,47
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,11,47
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,12,86
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,13,40
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,14,27
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,15,18
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,16,29
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,17,59
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,18,119
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,19,98
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,20,113
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,21,77
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,22,48
PARQUE DE LA INNOVACIÃN,-34.5450,-58.4514,23,26
PARQUE DE LA MEMORIA,-34.5429,-58.4351,0,22
PARQUE DE LA MEMORIA,-34.5429,-58.4351,1,24
PARQUE DE LA MEMORIA,-34.5429,-58.4351,2,29
PARQUE DE LA MEMORIA,-34.5429,-58.4351,3,8
PARQUE DE LA MEMORIA,-34.5429,-58.4351,4,2
PARQUE DE LA MEMORIA,-34.5429,-58.4351,5,3
PARQUE DE LA MEMORIA,-34.5429,-58.4351,6,10
PARQUE DE LA MEMORIA,-34.5429,-58.4351,7,11
PARQUE DE LA MEMORIA,-34.5429,-58.4351,8,10
PARQUE DE LA MEMORIA,-34.5429,-58.4351,9,7
